Datetime,WDC
2018-03-21 19:30:00,102.8499984741211
2018-03-22 13:30:00,102.22000122070312
2018-03-22 14:30:00,100.94999694824219
2018-03-22 15:30:00,101.61000061035156
2018-03-22 16:30:00,101.83000183105469
2018-03-22 17:30:00,101.36000061035156
2018-03-22 18:30:00,101.70999908447266
2018-03-22 19:30:00,100.83100128173828
2018-03-23 13:30:00,94.3499984741211
2018-03-23 14:30:00,94.17330169677734
2018-03-23 15:30:00,94.55000305175781
2018-03-23 16:30:00,94.4000015258789
2018-03-23 17:30:00,94.1500015258789
2018-03-23 18:30:00,93.13999938964844
2018-03-23 19:30:00,92.33999633789062
2018-03-26 13:30:00,93.0199966430664
2018-03-26 14:30:00,92.12999725341797
2018-03-26 15:30:00,92.19999694824219
2018-03-26 16:30:00,92.45700073242188
2018-03-26 17:30:00,93.5
2018-03-26 18:30:00,93.75
2018-03-26 19:30:00,94.25
2018-03-27 13:30:00,94.69000244140625
2018-03-27 14:30:00,94.54000091552734
2018-03-27 15:30:00,94.73999786376953
2018-03-27 16:30:00,94.69999694824219
2018-03-27 17:30:00,93.65499877929688
2018-03-27 18:30:00,92.31999969482422
2018-03-27 19:30:00,92.16999816894531
