Datetime,VRSK
2018-03-22 13:30:00,104.56999969482422
2018-03-22 14:30:00,104.54000091552734
2018-03-22 15:30:00,104.80000305175781
2018-03-22 16:30:00,105.27999877929688
2018-03-22 17:30:00,104.58999633789062
2018-03-22 18:30:00,104.4800033569336
2018-03-22 19:30:00,103.9800033569336
2018-03-23 13:30:00,103.80999755859375
2018-03-23 14:30:00,103.95999908447266
2018-03-23 15:30:00,103.87999725341797
2018-03-23 16:30:00,103.80000305175781
2018-03-23 17:30:00,103.44000244140625
2018-03-23 18:30:00,102.44999694824219
2018-03-23 19:30:00,102.0999984741211
2018-03-26 13:30:00,102.37000274658203
2018-03-26 14:30:00,101.8499984741211
2018-03-26 15:30:00,102.41999816894531
2018-03-26 16:30:00,102.5
2018-03-26 17:30:00,103.13999938964844
