Datetime,FISV
2018-03-19 13:30:00,74.0
2018-03-19 14:30:00,73.60250091552734
2018-03-19 15:30:00,73.41000366210938
2018-03-19 16:30:00,73.11000061035156
2018-03-19 17:30:00,73.16999816894531
2018-03-19 18:30:00,73.40499877929688
2018-03-19 19:30:00,73.6050033569336
2018-03-20 13:30:00,73.26000213623047
2018-03-20 14:30:00,73.06999969482422
2018-03-20 15:30:00,73.31999969482422
2018-03-20 16:30:00,73.31999969482422
2018-03-20 17:30:00,73.44000244140625
2018-03-20 18:30:00,73.69999694824219
2018-03-20 19:30:00,73.45999908447266
2018-03-21 13:30:00,73.68000030517578
2018-03-21 14:30:00,73.44000244140625
2018-03-21 15:30:00,73.41000366210938
2018-03-21 16:30:00,73.55000305175781
2018-03-21 17:30:00,73.58999633789062
2018-03-21 18:30:00,73.41000366210938
2018-03-21 19:30:00,73.18000030517578
2018-03-22 13:30:00,72.5
2018-03-22 14:30:00,72.12999725341797
2018-03-22 15:30:00,72.45999908447266
2018-03-22 16:30:00,72.5199966430664
2018-03-22 17:30:00,72.19000244140625
2018-03-22 18:30:00,71.87999725341797
2018-03-22 19:30:00,71.31999969482422
2018-03-23 13:30:00,71.2300033569336
2018-03-23 14:30:00,71.12999725341797
2018-03-23 15:30:00,71.13999938964844
2018-03-23 16:30:00,71.3499984741211
2018-03-23 17:30:00,71.16999816894531
2018-03-23 18:30:00,70.5
2018-03-23 19:30:00,70.0
2018-03-26 13:30:00,70.61000061035156
2018-03-26 14:30:00,70.36000061035156
2018-03-26 15:30:00,70.6449966430664
2018-03-26 16:30:00,70.69999694824219
2018-03-26 17:30:00,70.95999908447266
2018-03-26 18:30:00,71.08000183105469
2018-03-26 19:30:00,71.2699966430664
